,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
42,0.0,0.0,0.0,0.20418627117542137,0.13950681875414117,0.0,0.0,0.11160670927775423,0.0,0.0,0.0971308547622356,0.0,0.0,0.0,0.11034285993258396,0.17955102303767234,0.13981405839284985,0.0,0.017861404667341464,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11321586152914903,0.0,0.0,0.0,0.0632477416185472,0.0,0.07773196743146328,0.0,0.2802809157303925,0.0,0.46552351369044803,0.0
44,0.0,0.0,0.0,0.0,0.05987473518804409,0.3390705534559689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482726632144775,0.0,0.0,0.0,0.0,0.2527820481415095
45,0.0,0.0,0.0,0.049487978931481186,0.16100167612026545,0.0,0.0,0.0,0.23992294130206912,0.0,0.15760215716111517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20242070863868178,0.05742075358198323,0.13214378426440404
46,0.44058874305150697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08349409112957247,0.0,0.0,0.11781260316626554,0.32123083458462726,0.03687372806802777,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02529537730593982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000479552429279,0.0,0.0,0.012192298982437283,0.362464368468695,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.1678666728966594,0.11877907839225554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133542487110851,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.20688738089369255,0.0,0.0,0.15019275107127908,0.0,0.15971460499265844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03943370562080357,0.2261072335194259,0.21766432390214047,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43068730946396194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952645970046699,0.0,0.0,0.27404809353136816
51,0.0,0.0,0.0,0.0,0.40691558779677983,0.0,0.13393766542196217,0.0,0.0,0.0,0.0,0.0,0.04360873445830888,0.0,0.3589759107284524,0.0,0.056562101594496754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.6633704139259667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366295860740332
53,0.0,0.0,0.0,0.0,0.0,0.9088729732840926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911270267159074,0.0
54,0.0,0.0,0.0,0.0,0.0,0.5671931964113682,0.0,0.0,0.0,0.13795655306172183,0.0,0.0,0.0,0.0,0.0,0.2948502505269099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.049842457476079745,0.0,0.2879892800991907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33482313180879353,0.28553624822086104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04180888239507494,0.0
56,0.0,0.0,0.0,0.0,0.3930575857321354,0.0,0.04863334518177083,0.0,0.0,0.0,0.0,0.06688492982121086,0.14477889881727177,0.0,0.0,0.0,0.17807819655191678,0.0,0.0,0.0,0.0,0.0,0.0,0.1685670438956944
57,0.0,0.0,0.31468790556184223,0.0,0.011367311496893394,0.0,0.0,0.0537891833571286,0.0,0.0,0.0,0.0,0.0,0.0,0.3095480415467018,0.0,0.0,0.0,0.0,0.0,0.31060755803743395,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068100506300974,0.0,0.0,0.0,0.0,0.0,0.7931899493699026
59,0.0,0.0,0.0,0.1841974218760846,0.0,0.0,0.0,0.0,0.30005259183712346,0.25281147734127757,0.0,0.22358825004504512,0.0,0.03935025890046921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.3606136556515212,0.0,0.0,0.0,0.054559528297760874,0.0,0.0,0.0,0.28453504605050833,0.0,0.0,0.0,0.05685330026649011,0.0,0.0,0.2434384697337195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.4585255547833661,0.0,0.39027614814789435,0.0,0.06368884304623243,0.0,0.0,0.0,0.08750945402250714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717738878245884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282261121754117,0.0
63,0.3349694704216299,0.0,0.0,0.0,0.0,0.15246592151878582,0.0,0.24453484538307116,0.0,0.26802976267651313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37823871014286436,0.0,0.0,0.0,0.0,0.0,0.33964164225503835,0.0,0.0,0.11457156277662911,0.0,0.0,0.0,0.0,0.0,0.16754808482546818
65,0.0,0.0,0.0,0.0,0.3384422607410399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6615577392589601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.42627386698371184,0.0,0.0,0.0,0.0,0.0,0.0,0.43701064216436253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13671549085192566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.1067225700233027,0.0,0.0,0.0,0.0,0.0,0.5114158812034919,0.0,0.0,0.0,0.0,0.0,0.0,0.38186154877320544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.201182933182903,0.0,0.0,0.0,0.37141822725408913,0.20072192618834825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22667691337465962
69,0.0,0.0,0.0,0.0,0.0,0.0,0.20433372774988118,0.0,0.41860284054201236,0.004195974180497697,0.0,0.23732313528694482,0.0,0.0,0.0,0.08237404000817714,0.05317028223248681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.2859201605315075,0.0,0.0,0.0,0.027347959612947687,0.16561352062967538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574782194655101,0.0,0.2636401397603594,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34066786528180987,0.0,0.0,0.31435957641751733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449725583006728
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426058159000448,0.0,0.0,0.0,0.0,0.15739418409995515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.32876388588475,0.0,0.28619821038100046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099190683723484,0.2751188353619012,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.5288537829406735,0.0,0.0,0.0,0.47114621705932647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.48485734678699677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151426532130032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.2823725683828069,0.0,0.0,0.30973444455854965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18608241653926097,0.0,0.0,0.0,0.0,0.0,0.22181057051938244,0.0,0.0,0.0
77,0.1088333628050695,0.0,0.0,0.0,0.033512208084546545,0.0,0.2031557675166391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39692891619123905,0.25756974540250577,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17754560501390154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224543949860985,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065246607103294,0.0,0.0,0.0,0.0,0.08400439894615974,0.4612524083478069,0.0,0.0,0.0,0.11409072663500043,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259142586862224,0.0,0.740857413137776,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295067612767125,0.37049323872328754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7622655383656493,0.0,0.0,0.2377344616343507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.48614403018593844,0.0,0.0,0.0,0.0,0.0,0.2565110508577269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573449189563346,0.0,0.0,0.0
84,0.0,0.09900284520808823,0.0,0.0,0.22527830437782767,0.0,0.1724883338796708,0.0,0.0,0.0,0.0,0.2608451298523024,0.0,0.0,0.0,0.0,0.0,0.2423853866821109,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0057870857865001245,0.0,0.0,0.0,0.09524961999283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898963294220664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10224120368638549,0.1086768222854816,0.07560032477018114,0.0,0.0,0.4959204517376551,0.0,0.0,0.0,0.0,0.21756119752029668,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.30412698639151436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172922999354991,0.0,0.0,0.0,0.0,0.0,0.019072935145822388,0.14915424496000676,0.0,0.3547228341476655,0.0,0.0
88,0.0,0.11002135755026038,0.0,0.0,0.0,0.0,0.0,0.08107561651092221,0.0,0.0,0.2929418996800705,0.0,0.3354193369143402,0.0,0.0,0.0,0.07985356829097193,0.0,0.0,0.0,0.0,0.0,0.0,0.10068822105343476
89,0.0,0.0,0.0,0.9341152415559711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06588475844402886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.9059560419988313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09404395800116867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.22966949113872137,0.055150134916549236,0.0,0.0,0.0,0.0,0.14875692888191652,0.0,0.0,0.0,0.0,0.0,0.03787807785558193,0.0,0.0,0.3297913685452601,0.0,0.0,0.0,0.0,0.17705836869116154,0.0,0.021695629970809302
92,0.0,0.30952382545284846,0.0,0.0,0.0,0.574582859872161,0.0,0.0,0.0,0.0,0.11589331467499059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.15686502308201794,0.006713729859290483,0.0,0.0,0.12545198885108863,0.0,0.0,0.0,0.0,0.0,0.0,0.43130846787177995,0.01689229553873403,0.0,0.0,0.0,0.0,0.0,0.0,0.17682887337978756,0.0,0.0,0.08593962141730142,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.4017799886116311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5982200113883689,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.6528771110983661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34712288890163384,0.0,0.0,0.0
96,0.19868955919262948,0.0,0.0,0.0,0.0,0.0,0.0,0.058869037220810556,0.0,0.0,0.34709386903587974,0.0,0.0,0.0,0.0,0.0,0.1400144823014937,0.0,0.0,0.0,0.0,0.2553330522491865,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403207638532609,0.0,0.0,0.0,0.0,0.0,0.0,0.4596792361467391
98,0.0,0.3307414698323187,0.0,0.0,0.6692585301676813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0661653051548553,0.5830129400425071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508217548026375,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527317027536561,0.0,0.0,0.0,0.0,0.0,0.0,0.47268297246343904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.11394082430315013,0.0,0.24096868356833664,0.0,0.08736956829759177,0.0,0.0,0.30488418195481265,0.0,0.25283674187610883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.28772784430336384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35552410438177584,0.07492352708975285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818245242251075
103,0.17228658906741676,0.0,0.0,0.057866300830290755,0.0,0.0,0.0,0.0,0.0,0.07850263799396395,0.2725136254114618,0.0,0.0,0.3795730598313744,0.0,0.03925778686549237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.03806143965058502,0.3194505434881835,0.0,0.0,0.0,0.0,0.2591172384201508,0.0,0.0,0.009680731618360756,0.0,0.0,0.10528727689311519,0.0,0.08176832184244874,0.0,0.0,0.0,0.18663444808715599,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42336967999684,0.0,0.57663032000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48703050963100025,0.0,0.5129694903689997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.2614966315906647,0.0,0.1851975074511401,0.0,0.0,0.0,0.0,0.42570939977578337,0.0,0.0,0.0,0.0,0.12759646118241183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.22744668880825156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725533111917484,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.09676634623353864,0.0,0.13852834715679158,0.0,0.2636347289529238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681852843119951,0.0,0.23288529334475092,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.7778315573961665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025345198569531853,0.0,0.0,0.0,0.21963392274688034,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101301974802646,0.0,0.0,0.0,0.0,0.0,0.0,0.38986980251973535,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.48075875486910535,0.0,0.0,0.0,0.0,0.0,0.0,0.5192412451308946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.3327208734945328,0.0,0.0,0.13009540771990039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28877231248467145,0.2484114063008954,0.0
114,0.3907072837092696,0.0,0.3117531310389174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865676215884964,0.0,0.0,0.11097196366331659,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.45382072145349395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546179278546506,0.0
116,0.0037399433910516853,0.0,0.10931233410521086,0.0,0.10022446394349677,0.14309832636613956,0.0,0.12958527844523152,0.0,0.0,0.0,0.0,0.0,0.0,0.12961897812751658,0.0,0.0,0.05721075045725433,0.09258808507634077,0.1088268022315325,0.0,0.1257950378562255,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691730635293397,0.0,0.0,0.0,0.0,0.33082693647066025,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.15438296765693588,0.3180757729681037,0.0,0.0,0.0,0.0,0.0,0.1519303895353281,0.22409645216397941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151441767565296,0.0,0.0
